Members,Associated Albums,Date,Tour,Unnamed: 4,City ,State,Country,Continent,Venue,Suffix,Legs,Lineup,Signed Under,Unnamed: 14,location_string,latitude,longitude,ShowDate,Time
"Tyler Joseph, Josh Dun",Blurryface,2015-07-28,,,Shangai,,China,Asia,QSW Culture Center,,1.0,,,,"Shangai, nan, China",31.1864842,121.4899264,2015-07-28,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-31,,,Montreal,QC,Canada,North America,Oshega Festival,Festival,1.0,,,,"Montreal, QC, Canada",45.5031824,-73.5698065,2015-07-31,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-08-02,,,Chicago,IL,USA,North America,Lollapalooza Festival,Festival,1.0,,,,"Chicago, IL, USA",41.8755616,-87.6244212,2015-08-02,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-08-02,,,Chicago,IL,USA,North America,House of Blues (Lollapalooza Aftershow),,1.0,,,,"Chicago, IL, USA",41.8755616,-87.6244212,2015-08-02,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-08-26,,,Belfast,,UK,Europe,Belsonic,,1.0,,,,"Belfast, nan, UK",54.5964356,-5.9295068,2015-08-26,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-08-30,,,Los Angeles,CA,USA,North America,MTV VMAS,TV,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2015-08-30,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-04,,,Milwaukee,WI,USA,North America,"Pantherfest, Marcus Ampitheater",,1.0,,,,"Milwaukee, WI, USA",43.0386475,-87.9090751,2015-09-04,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-08,Blurryface World Tour,,Washington,DC,USA,North America,Echostage,,1.0,,,,"Washington, DC, USA",38.8950368,-77.0365427,2015-09-08,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-09,Blurryface World Tour,,Washington,DC,USA,North America,Echostage,,1.0,,,,"Washington, DC, USA",38.8950368,-77.0365427,2015-09-09,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-11,Blurryface World Tour,,Philadelphia,PA,USA,North America,Festival Pier,,1.0,,,,"Philadelphia, PA, USA",39.9527237,-75.1635262,2015-09-11,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-12,Blurryface World Tour,,Boston,MA,USA,North America,Blue Hills Bank Pavilion,,1.0,,,,"Boston, MA, USA",42.3588336,-71.0578303,2015-09-12,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-13,Blurryface World Tour,,Toronto,ON ,Canada,North America,Sound Academy,,1.0,,,,"Toronto, ON , Canada",43.6534817,-79.3839347,2015-09-13,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-14,,,New York City,NY,USA,North America,Late Night with Seth Meyers,TV,1.0,,,,"New York City, NY, USA",40.7127281,-74.0060152,2015-09-14,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-15,Blurryface World Tour,,New York City,NY,USA,North America,Hammerstein Ballroom,,1.0,,,,"New York City, NY, USA",40.7127281,-74.0060152,2015-09-15,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-16,Blurryface World Tour,,New York City,NY,USA,North America,Hammerstein Ballroom,,1.0,,,,"New York City, NY, USA",40.7127281,-74.0060152,2015-09-16,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-22,Blurryface World Tour,,Kansas City,MO,USA,North America,Starlight Theatre,,1.0,,,,"Kansas City, MO, USA",39.100105,-94.5781416,2015-09-22,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-23,Blurryface World Tour,,Papillion,NE,USA,North America,Sumter Amphitheater,,1.0,,,,"Papillion, NE, USA",41.1544433,-96.0422378,2015-09-23,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-25,Blurryface World Tour,,Las Vegas,NV,USA,North America,Life is Beautiful Festival,,1.0,,,,"Las Vegas, NV, USA",36.1674263,-115.1484131,2015-09-25,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-27,Blurryface World Tour,,Morrison,CO,USA,North America,Red Rocks Amphitheater,,1.0,,,,"Morrison, CO, USA",39.6535988,-105.191099,2015-09-27,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-09-29,Blurryface World Tour,,Tulsa,OK,USA,North America,Brady Theater,,1.0,,,,"Tulsa, OK, USA",36.1563122,-95.9927516,2015-09-29,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-01,Blurryface World Tour,,Dallas ,TX,USA,North America,South Side Ballroom,,1.0,,,,"Dallas , TX, USA",32.7762719,-96.7968559,2015-10-01,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-02,Blurryface World Tour,,Houston,TX,USA,North America,Revention Music Center,,1.0,,,,"Houston, TX, USA",29.7589382,-95.3676974,2015-10-02,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-03,,,Austin ,TX,USA,North America,"Austin City Limits, Zilker Park (Weekend 1)",,1.0,,,,"Austin , TX, USA",30.2711286,-97.7436995,2015-10-03,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-05,Blurryface World Tour,,Nashville,TN,USA,North America,Ryman Auditorium,,1.0,,,,"Nashville, TN, USA",36.1622767,-86.7742984,2015-10-05,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-06,Blurryface World Tour,,Atlanta ,GA,USA,North America,Tabernacle,,1.0,,,,"Atlanta , GA, USA",33.7544657,-84.3898151,2015-10-06,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-07,Blurryface World Tour,,Atlanta ,GA,USA,North America,Tabernacle,,1.0,,,,"Atlanta , GA, USA",33.7544657,-84.3898151,2015-10-07,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-08,Blurryface World Tour,,Orlando,FL,USA,North America,House of Blues,,1.0,,,,"Orlando, FL, USA",28.5421218,-81.379045,2015-10-08,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-10,,,Austin ,TX,USA,North America,"Austin City Limits, Zilker Park (Weekend 2)",,1.0,,,,"Austin , TX, USA",30.2711286,-97.7436995,2015-10-10,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-11,Blurryface World Tour,,Oklahoma City,OK,USA,North America,Diamond Balloon,,1.0,,,,"Oklahoma City, OK, USA",35.4729886,-97.5170536,2015-10-11,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-13,Blurryface World Tour,,Phoenix,AZ,USA,North America,Comerica Theatre,,1.0,,,,"Phoenix, AZ, USA",33.4484367,-112.074141,2015-10-13,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-15,Blurryface World Tour,,Los Angeles,CA,USA,North America,Greek Theatre,,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2015-10-15,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-16,Blurryface World Tour,,San Diego,CA,USA,North America,SDSU Open Air Theatre,,1.0,,,,"San Diego, CA, USA",32.7174202,-117.162772,2015-10-16,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-17,Blurryface World Tour,,Oakland,CA,USA,North America,Fox Theater,,1.0,,,,"Oakland, CA, USA",37.8044557,-122.271356,2015-10-17,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-18,Blurryface World Tour,,Oakland,CA,USA,North America,Fox Theater,,1.0,,,,"Oakland, CA, USA",37.8044557,-122.271356,2015-10-18,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-20,Blurryface World Tour,,Portland,OR,USA,North America,Crystal Ballroom,,1.0,,,,"Portland, OR, USA",45.5202471,-122.674194,2015-10-20,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-21,Blurryface World Tour,,Boise,ID,USA,North America,Revolution Event Center,,1.0,,,,"Boise, ID, USA",43.6166163,-116.200886,2015-10-21,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-22,Blurryface World Tour,,Seattle,WA,USA,North America,Paramount Theatre,,1.0,,,,"Seattle, WA, USA",47.6038321,-122.330062,2015-10-22,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-28,Blurryface World Tour,,Sioux Falls,SD,USA,North America,The District,,1.0,,,,"Sioux Falls, SD, USA",43.5476008,-96.7293629,2015-10-28,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-29,Blurryface World Tour,,St. Paul ,MN,USA,North America,Myth,,1.0,,,,"St. Paul , MN, USA",44.9497487,-93.0931028,2015-10-29,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-30,Blurryface World Tour,,Milwaukee,WI,USA,North America,Eagles Ballroom,,1.0,,,,"Milwaukee, WI, USA",43.0386475,-87.9090751,2015-10-30,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-10-31,Blurryface World Tour,,St. Louis,MO,USA,North America,Chaifetz,,1.0,,,,"St. Louis, MO, USA",38.6254063,-90.190009,2015-10-31,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-11-04,Blurryface World Tour,,Glasgow,,UK,Europe,02 ABC,,1.0,,,,"Glasgow, nan, UK",55.5023054,-4.5775966,2015-11-04,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-11-05,Blurryface World Tour,,Manchester ,,UK,Europe,02 Ritz,,1.0,,,,"Manchester , nan, UK",51.7556011,-1.2522769,2015-11-05,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-11-06,Blurryface World Tour,,London,,UK,Europe,02 Shepherds Bush Empire,,1.0,,,,"London, nan, UK",52.1117555,0.1712205,2015-11-06,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-11-07,Blurryface World Tour,,Oxford,,UK,Europe,02 Academy ,,1.0,,,,"Oxford, nan, UK",51.7534512,-1.2699542,2015-11-07,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-11-11,Blurryface World Tour,,Paris,,France,Europe,La Trabendo,,1.0,,,,"Paris, nan, France",47.2490799,-1.5210393,2015-11-11,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-11-13,Blurryface World Tour,,Utrecht,,Netherlands,Europe,,,1.0,,,,"Utrecht, nan, Netherlands",52.098971,4.2969099,2015-11-13,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-11-22,,,Mexico City,,Mexico,North America,Corona Capital,,1.0,,,,"Mexico City, nan, Mexico",22.8830834,-109.9144777,2015-11-22,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-01,96x Winter Meltdown,,Norfolk,VA,USA,North America,The Norva,,1.0,,,,"Norfolk, VA, USA",36.8493695,-76.2899539,2015-12-01,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-02,Miracle on Broad Street,,Richmond,VA,USA,North America,The National,,1.0,,,,"Richmond, VA, USA",37.5385087,-77.43428,2015-12-02,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-03,WKQX The Nights We Stole Christmas,,Chicago,IL,USA,North America,Aragon Ballroom,,1.0,,,,"Chicago, IL, USA",41.8755616,-87.6244212,2015-12-03,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-05,97X Next Big Thing,,Tampa,FL,USA,North America,,,1.0,,,,"Tampa, FL, USA",27.9449854,-82.4583107,2015-12-05,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-06,The Big Ticket,,Jacksonville,FL,USA,North America,Metropolitan Park,,1.0,,,,"Jacksonville, FL, USA",30.3321838,-81.655651,2015-12-06,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-08,107.7 The End's Deck the Hall Ball 2015,,Seattle,WA,USA,North America,Key Arena,,1.0,,,,"Seattle, WA, USA",47.6038321,-122.330062,2015-12-08,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-09,Blurryface World Tour,,Vancouver ,BC,Canada,North America,Vogue Theatre,,1.0,,,,"Vancouver , BC, Canada",49.2608724,-123.113952,2015-12-09,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-10,94.7 December to Remember,,Portland,OR,USA,North America,Crystal Ballroom,,1.0,,,,"Portland, OR, USA",45.5202471,-122.674194,2015-12-10,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-11,Dream Gig for Youth on Record Presented by Channel 93.3,,Denver ,CO,USA,North America,Gothic Theatre,,1.0,,,,"Denver , CO, USA",39.7392364,-104.984862,2015-12-11,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-12,KROQ Almost Acoustic Christmas,,Los Angeles,CA,USA,North America,The Forum,,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2015-12-12,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-14,Blurryface World Tour,,Sacramento ,CA,USA,North America,Ace of Spades,,1.0,,,,"Sacramento , CA, USA",38.5810606,-121.493895,2015-12-14,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-16,The Tonight Show Starring Jimmy Fallon,,New York City,NY,USA,North America,The Tonight Show Starring Jimmy Fallon,TV,1.0,,,,"New York City, NY, USA",40.7127281,-74.0060152,2015-12-16,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-12-17,89X Nutrcracker,,Detroit ,MI,USA,North America,Saint Andrews Hall,,1.0,,,,"Detroit , MI, USA",42.3315509,-83.0466403,2015-12-17,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-01-01,BLURRYFACE LIVE RECORDING Premieres on Palladia,,Worldwide,Worldwide,Worldwide,Worldwide,Worldwide,,1.0,,,,"Worldwide, Worldwide, Worldwide",52.2910201,8.0324419,2016-01-01,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-01-10,Blurryface World Tour,,New Albany,OH,USA,North America,Five 14 Church,,1.0,,,,"New Albany, OH, USA",40.0811745,-82.8087864,2016-01-10,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-01-26,Blurryface World Tour,,Columbus ,OH,USA,North America,Roosevelt Coffeehouse,,1.0,,,,"Columbus , OH, USA",39.9622601,-83.0007065,2016-01-26,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-01-28,Blurryface World Tour,,Aspen,CO,USA,North America,Belly Up,,1.0,,,,"Aspen, CO, USA",39.1911128,-106.82356,2016-01-28,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-01-29,Blurryface World Tour,,Aspen,CO,USA,North America,Base of Buttermilk Mountain,,1.0,,,,"Aspen, CO, USA",39.1911128,-106.82356,2016-01-29,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-15,Blurryface World Tour,,Paris,,France,Europe,Le Trianon,,1.0,,,,"Paris, nan, France",47.2490799,-1.5210393,2016-02-15,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-16,Blurryface World Tour,,Tilburg,,Netherlands,Europe,13,,1.0,,,,"Tilburg, nan, Netherlands",51.9277753,4.5643003,2016-02-16,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-18,Blurryface World Tour,,Leeds,,UK,Europe,Leeds 02 Academy,,1.0,,,,"Leeds, nan, UK",50.911869,-1.4042337,2016-02-18,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-19,Blurryface World Tour,,Newcastle,,UK,Europe,Newcastle 02 Academy,,1.0,,,,"Newcastle, nan, UK",54.93658,-1.4003975,2016-02-19,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-20,Blurryface World Tour,,Glasgow,,UK,Europe,Glasgow Barrowland,,1.0,,,,"Glasgow, nan, UK",55.5023054,-4.5775966,2016-02-20,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-21,Blurryface World Tour,,Manchester ,,UK,Europe,Manchester Academy,,1.0,,,,"Manchester , nan, UK",51.7556011,-1.2522769,2016-02-21,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-24,Blurryface World Tour,,London,,UK,Europe,London 02 Academy Brixton,,1.0,,,,"London, nan, UK",52.1117555,0.1712205,2016-02-24,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-25,Blurryface World Tour,,London,,UK,Europe,London 02 Academy Brixton,,1.0,,,,"London, nan, UK",52.1117555,0.1712205,2016-02-25,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-28,Blurryface World Tour,,Bristol,,UK,Europe,Bristol 02 Academy,,1.0,,,,"Bristol, nan, UK",52.6476493,1.1990936,2016-02-28,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-02-29,Blurryface World Tour,,Portsmouth,,UK,Europe,Portsmouth Guildhall,,1.0,,,,"Portsmouth, nan, UK",50.8953262,-1.3616516,2016-02-29,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-03-07,,,Osaka Shi,,Japan ,Asia,Big Cat,,1.0,,,,"Osaka Shi, nan, Japan ",34.6656393,135.4324527,2016-03-07,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-03-09,,,Tokyo ,,Japan ,Asia,Studio Coast,,1.0,,,,"Tokyo , nan, Japan ",34.6952135,135.4959988,2016-03-09,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-03-13,,,Sao Paulo,,Brazil,South America,Lollapalooza Brazil,,1.0,,,,"Sao Paulo, nan, Brazil",-23.5506507,-46.6333824,2016-03-13,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-03-16,,,Rio De Janeiro,,Brazil,South America,Sacadura 154,,1.0,,,,"Rio De Janeiro, nan, Brazil",-22.9110137,-43.2093727,2016-03-16,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-03-19,,,Santiago,,Chile,South America,Lollapalooza Chile,,1.0,,,,"Santiago, nan, Chile",-53.1492216,-70.9011303,2016-03-19,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-03-30,Blurryface World Tour,,Montreal,QC,Canada,North America,Metropolis,,1.0,,,,"Montreal, QC, Canada",45.5031824,-73.5698065,2016-03-30,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-03-31,Blurryface World Tour,,Montreal ,QC,Canada ,North America,Metropolis ,,1.0,,,,"Montreal , QC, Canada ",45.5031824,-73.5698065,2016-03-31,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-01,Blurryface World Tour,,Ottawa,ON,Canada,North America,TD Place,,1.0,,,,"Ottawa, ON, Canada",45.4208777,-75.6901106,2016-04-01,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-02,,,Houston,TX,USA,North America,Final Four's March Madness Festival,,1.0,,,,"Houston, TX, USA",29.7589382,-95.3676974,2016-04-02,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-04,Blurryface World Tour,,Winnipeg ,MB,Canada,North America,Buron Cummings Theatre,,1.0,,,,"Winnipeg , MB, Canada",49.8955367,-97.1384584,2016-04-04,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-05,Blurryface World Tour,,Saskatoon,SK,Canada,North America,O'Brian's Event Centre,,1.0,,,,"Saskatoon, SK, Canada",52.131802,-106.660767,2016-04-05,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-07,Blurryface World Tour,,Edmonton,AB,Canada,North America,Northern Alberta Jubilee Auditorium,,1.0,,,,"Edmonton, AB, Canada",53.5462055,-113.491241,2016-04-07,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-08,Blurryface World Tour,,Calgary,AB,Canada,North America,Big Four,,1.0,,,,"Calgary, AB, Canada",51.0456064,-114.057541,2016-04-08,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-10,Blurryface World Tour,,Vancouver,BC,Canada,North America,Queen Elizabeth Theatre,,1.0,,,,"Vancouver, BC, Canada",49.2608724,-123.113952,2016-04-10,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-11,Blurryface World Tour,,Vancouver,BC,Canada,North America,Queen Elizabeth Theatre,,1.0,,,,"Vancouver, BC, Canada",49.2608724,-123.113952,2016-04-11,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-18,Blurryface World Tour,,Auckland,,New Zealand,Oceania,Logan Campbell Center,,1.0,,,,"Auckland, nan, New Zealand",-36.8657304,174.6336736,2016-04-18,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-20,,,Sydney,,Australia,Oceania,Twitter HQ (acoustic),,1.0,,,,"Sydney, nan, Australia",-33.8698439,151.2082848,2016-04-20,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-20,Blurryface World Tour,,Sydney,,Australia,Oceania,UNSW Roundhouse,,1.0,,,,"Sydney, nan, Australia",-33.8698439,151.2082848,2016-04-20,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-21,Blurryface World Tour,,Sydney,,Australia,Oceania,UNSW Roundhouse,,1.0,,,,"Sydney, nan, Australia",-33.8698439,151.2082848,2016-04-21,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-23,Blurryface World Tour,,Maitland,,Australia,Oceania,Groovin the Moo,,1.0,,,,"Maitland, nan, Australia",-32.7316683,151.5511123,2016-04-23,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-24,Blurryface World Tour,,Canberra,,Australia,Oceania,Groovin the Moo,,1.0,,,,"Canberra, nan, Australia",-35.3193241,149.1494103,2016-04-24,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-25,Blurryface World Tour,,Oakbank,,Australia,Oceania,Groovin the Moo,,1.0,,,,"Oakbank, nan, Australia",-34.9839126,138.8439764,2016-04-25,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-27,Blurryface World Tour,,Melbourne,,Australia,Oceania,Forum Melbourne,,1.0,,,,"Melbourne, nan, Australia",-33.7808112,151.1139059,2016-04-27,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-28,Blurryface World Tour,,Melbourne,,Australia,Oceania,Forum Melbourne,,1.0,,,,"Melbourne, nan, Australia",-33.7808112,151.1139059,2016-04-28,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-04-30,Blurryface World Tour,,Bendigo,,Australia,Oceania,Groovin the Moo,,1.0,,,,"Bendigo, nan, Australia",-34.9240893,138.6026869,2016-04-30,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-05-01,Blurryface World Tour,,Townsville,,Australia,Oceania,Groovin the Moo,,1.0,,,,"Townsville, nan, Australia",-33.8747813,150.9119826,2016-05-01,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-05-03,Blurryface World Tour,,Brisbane,,Australia,Oceania,The Tivoli,,1.0,,,,"Brisbane, nan, Australia",-33.7805396,151.1127787,2016-05-03,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-05-05,Blurryface World Tour,,Perth,,Australia,Oceania,Astor Theatre,,1.0,,,,"Perth, nan, Australia",-33.7801224,151.1122066,2016-05-05,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-05-07,Blurryface World Tour,,Bunbury,,Australia,Oceania,Groovin the Moo,,1.0,,,,"Bunbury, nan, Australia",-36.1591806,139.965498,2016-05-07,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-05-28,,,Exeter ,,UK,Europe,Radio 1's Big Weekend,,1.0,,,,"Exeter , nan, UK",51.7538821,-1.255801,2016-05-28,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2016-05-31,The Emotional Roadshow World Tour,,Cincinnati,OH,USA,North America,US Bank Arena,,1.0,,,,"Cincinnati, OH, USA",39.1014537,-84.5124602,2016-05-31,2026-01-09
